datetime,city,state,country,country_label,shape,shape_cleaned,duration (seconds),duration_min,log_duration,latitude,longitude,year,month,hour,day_of_week,day_name,decade,season,is_weekend,time_of_day,comments
2002-04-24 23:30:00,port orchard,wa,us,United States,light,light,7200.0,120.0,8.881975184248867,47.5405556,-122.635,2002,4,23,2,Wednesday,2000,Spring,0,Evening (18–24),Constantly recurring Light (over years) that changes direction too fast to be anyhting known.
2003-04-24 01:00:00,cancun (mexico),unknown,unknown,Unknown,fireball,fireball,180.0,3.0,5.198497031265826,21.161908,-86.851528,2003,4,1,3,Thursday,2000,Spring,0,Night (0–6),Red fireball moving across the night sky in Cancun&#44 Mexico
2003-04-24 05:20:00,conyers,ga,us,United States,fireball,fireball,2.0,0.03333333333333333,1.0986122886681098,33.6675,-84.0177778,2003,4,5,3,Thursday,2000,Spring,0,Night (0–6),bright blue fireball
2003-04-24 21:04:00,newark,ca,us,United States,other,other,10.0,0.16666666666666666,2.3978952727983707,37.5297222,-122.0391667,2003,4,21,3,Thursday,2000,Spring,0,Evening (18–24),Never saw anything like it - If it&#39s military (ours) is decades ahead of &quot;known&quot; technology&#33
2003-04-24 21:30:00,plover,wi,us,United States,light,light,7.0,0.11666666666666667,2.0794415416798357,44.4563889,-89.5438889,2003,4,21,3,Thursday,2000,Spring,0,Evening (18–24),4 bright orange lights in a horizontal line &quot;leapfrogged&quot; eachother a few times before fading away.
2003-04-24 21:50:00,guelph (canada),on,ca,Canada,triangle,triangle,35.0,0.5833333333333334,3.58351893845611,43.55,-80.25,2003,4,21,3,Thursday,2000,Spring,0,Evening (18–24),V-Shaped object(s) sighted above Guelph Ontario April 24 2003
2003-04-24 22:01:00,hammond,ny,us,United States,unknown,unknown,1200.0,20.0,7.0909098220799835,44.4488889,-75.6944444,2003,4,22,3,Thursday,2000,Spring,0,Evening (18–24),UFO that appeared out of the corner of my eye&#44 hovering up and down while going vertically southeast.
2003-04-24 22:05:00,kitchener (canada),on,ca,Canada,triangle,triangle,120.0,2.0,4.795790545596741,43.45,-80.5,2003,4,22,3,Thursday,2000,Spring,0,Evening (18–24),Large black triangle objects with globe shaped lights moving through the sky extreamly fast with no sound.
2003-04-24 22:30:00,los angeles,ca,us,United States,formation,formation,2700.0,45.0,7.901377353792616,34.0522222,-118.2427778,2003,4,22,3,Thursday,2000,Spring,0,Evening (18–24),Arrow shape lights over Los Angeles&#44 CA
2004-04-24 01:30:00,tinley park,il,us,United States,unknown,unknown,300.0,5.0,5.707110264748875,41.5733333,-87.7844444,2004,4,1,5,Saturday,2000,Spring,1,Night (0–6),Tinley Park Follow-up
2004-04-24 01:30:00,tinley park,il,us,United States,light,light,300.0,5.0,5.707110264748875,41.5733333,-87.7844444,2004,4,1,5,Saturday,2000,Spring,1,Night (0–6),Red Light Hovering Motionless In the Sky
2004-04-24 04:00:00,new orleans,la,us,United States,teardrop,other,40.0,0.6666666666666666,3.713572066704308,29.9544444,-90.075,2004,4,4,5,Saturday,2000,Spring,1,Night (0–6),it was like it was made of mercury and molded to the most arodynamic shape posible. it flew very fast and was only seen because a refle
2004-04-24 14:30:00,san gabriel,ca,us,United States,cylinder,other,3600.0,60.0,8.188966863648876,34.0961111,-118.105,2004,4,14,5,Saturday,2000,Spring,1,Afternoon (12–18),WAS LOOKING AT THE MOON THEN I SAW IT
2004-04-24 16:30:00,marietta,ga,us,United States,triangle,triangle,1800.0,30.0,7.496097345175956,33.9525,-84.55,2004,4,16,5,Saturday,2000,Spring,1,Afternoon (12–18),I saw two pink triangles at about 4:30pm in Marietta&#44 GA&#44 on April 24&#44 2004&#44 which moved in unison then disappeared into the clouds.
2004-04-24 17:30:00,los angeles,ca,us,United States,circle,circle,1800.0,30.0,7.496097345175956,34.0522222,-118.2427778,2004,4,17,5,Saturday,2000,Spring,1,Afternoon (12–18),3 spots in sky in broad daylight moving oddly
2004-04-24 19:00:00,desert center,ca,us,United States,cylinder,other,1200.0,20.0,7.0909098220799835,33.7125,-115.4013889,2004,4,19,5,Saturday,2000,Spring,1,Evening (18–24),TUBE SHAPED OBJECT WITH FLASHING LIGHTS HANGING IN SKY OVER MIDDLE OF HWY.
2004-04-24 20:30:00,acton (canada),on,ca,Canada,light,light,1200.0,20.0,7.0909098220799835,43.633333,-80.033333,2004,4,20,5,Saturday,2000,Spring,1,Evening (18–24),HBCCUFO CANADIAN REPORT:  Formation of lights.
2004-04-24 21:00:00,davie,fl,us,United States,cigar,other,5.0,0.08333333333333333,1.791759469228055,26.0625,-80.2333333,2004,4,21,5,Saturday,2000,Spring,1,Evening (18–24),Brightly-lit cigar shaped craft flew silently and quickly over Boy Scout gathering.
2004-04-24 21:00:00,franklin,tn,us,United States,light,light,7200.0,120.0,8.881975184248867,35.925,-86.8688889,2004,4,21,5,Saturday,2000,Spring,1,Evening (18–24),Circling lights up in the sky  ((NUFORC Note:  Advertising light??  PD))
2005-04-24 12:00:00,willits,ca,us,United States,circle,circle,120.0,2.0,4.795790545596741,39.4097222,-123.3544444,2005,4,12,6,Sunday,2000,Spring,1,Afternoon (12–18),Black spot&#44 killed digital camera
2005-04-24 19:45:00,hyde park,ny,us,United States,fireball,fireball,2.0,0.03333333333333333,1.0986122886681098,41.7847222,-73.9336111,2005,4,19,6,Sunday,2000,Spring,1,Evening (18–24),Driving north on rt 9g we witnessed a fireball going east to west..... the sun had not yet set.
2005-04-24 19:45:00,pawtucket,ri,us,United States,changing,other,1.0,0.016666666666666666,0.6931471805599453,41.8786111,-71.3830556,2005,4,19,6,Sunday,2000,Spring,1,Evening (18–24),Unidentified falling object/light
2005-04-24 19:55:00,mattituck,ny,us,United States,oval,oval,15.0,0.25,2.772588722239781,40.9911111,-72.5347222,2005,4,19,6,Sunday,2000,Spring,1,Evening (18–24),As I was driving an oval UFO with a bright blue color was visible from the front to the middle&#44 the back was yellow.  A redish trail wa
2005-04-24 21:00:00,newport,or,us,United States,cone,other,10800.0,180.0,9.287394001418473,44.6369444,-124.0522222,2005,4,21,6,Sunday,2000,Spring,1,Evening (18–24),Fanned out cones with pointy bright lighted nose.  ((NUFORC Note:  We suspect lens flares.  Witness concurs.  PD))
2005-04-24 21:45:00,mechanicsville/aylett,va,unknown,Unknown,cigar,other,2.0,0.03333333333333333,1.0986122886681098,37.785974,-77.104973,2005,4,21,6,Sunday,2000,Spring,1,Evening (18–24),Missle shaped craft (est. 3 car lengths long) spotted flying towards mechanicsville down 360
2005-04-24 22:45:00,superior,wi,us,United States,triangle,triangle,15.0,0.25,2.772588722239781,46.7208333,-92.1038889,2005,4,22,6,Sunday,2000,Spring,1,Evening (18–24),Large triangular shaped object passed slowly overhead under a full moon sky with no lights and no sound.
2005-04-24 23:30:00,manteno,il,us,United States,unknown,unknown,7200.0,120.0,8.881975184248867,41.2505556,-87.8313889,2005,4,23,6,Sunday,2000,Spring,1,Evening (18–24),UFO/Object tracked and observed over a 2hr plus time span that exhibited a clockwise circular motion with many colors.  ((Sirius??))
2006-04-24 00:36:00,dallesport,wa,us,United States,changing,other,2400.0,40.0,7.783640596221253,45.6175,-121.1783333,2006,4,0,0,Monday,2000,Spring,0,Night (0–6),egg-shaped UFO in south central Washington looked like a carnival ride in the sky
2006-04-24 02:00:00,sterling heights,mi,us,United States,teardrop,other,30.0,0.5,3.4339872044851463,42.5802778,-83.0302778,2006,4,2,0,Monday,2000,Spring,0,Night (0–6),Two teardrop shape crafts with orange lights hovered over parking area. Stayed high up.
2006-04-24 12:00:00,san antonio,tx,us,United States,cigar,other,1800.0,30.0,7.496097345175956,29.4238889,-98.4933333,2006,4,12,0,Monday,2000,Spring,0,Afternoon (12–18),my brother and i wached 4 cigar shaped figures for about 20 min. ((NUFORC Note:  Student report.  PD))
2006-04-24 19:32:00,terrace (canada),bc,ca,Canada,light,light,5.0,0.08333333333333333,1.791759469228055,54.5,-128.583333,2006,4,19,0,Monday,2000,Spring,0,Evening (18–24),Bright lights looked like flares going horizontal&#44 out of no where&#44 then disappeared
2006-04-24 21:30:00,loman,mn,us,United States,light,light,2100.0,35.0,7.650168700845001,48.5127778,-93.8027778,2006,4,21,0,Monday,2000,Spring,0,Evening (18–24),Large red ball of light that multiplied into four separate lights at tree level&#44 white lights flying at high altitudes.
2006-04-24 22:15:00,the pas (canada),mb,ca,Canada,light,light,7200.0,120.0,8.881975184248867,53.816667,-101.233333,2006,4,22,0,Monday,2000,Spring,0,Evening (18–24),7 lights over period of 2 hours.
2006-04-24 23:15:00,yakima,wa,us,United States,light,light,600.0,10.0,6.398594934535208,46.6022222,-120.5047222,2006,4,23,0,Monday,2000,Spring,0,Evening (18–24),Light....duration 10-15 minutes
2006-04-24 23:55:00,tallinn (estonia),unknown,unknown,Unknown,other,other,32.0,0.5333333333333333,3.4965075614664802,59.436961,24.753575,2006,4,23,0,Monday,2000,Spring,0,Evening (18–24),Just appeared in the sky&#44stars in the shape of wings started moving fast forwards.
2007-04-24 02:00:00,loveland,oh,us,United States,unknown,unknown,40.0,0.6666666666666666,3.713572066704308,39.2688889,-84.2638889,2007,4,2,1,Tuesday,2000,Spring,0,Night (0–6),stationary triangular span of light&#44 15 sec. Then flipped upward&#44 revealing three cohesive lights.  Silent&#44 low&#44 slow moving&#44 SE to N.
2007-04-24 03:00:00,homer,ak,us,United States,fireball,fireball,5.0,0.08333333333333333,1.791759469228055,59.6425,-151.5483333,2007,4,3,1,Tuesday,2000,Spring,0,Night (0–6),Approx. 3:30 AM on the morning on April 24th four male adults driving alongside Kachamak Bay&#44 in Homer&#44 AK.
2007-04-24 21:00:00,new albany,pa,us,United States,light,light,7200.0,120.0,8.881975184248867,41.6,-76.4422222,2007,4,21,1,Tuesday,2000,Spring,0,Evening (18–24),Appears to be bright star flashing with hints of red and green colors.
2007-04-24 21:30:00,converse,in,us,United States,light,light,7200.0,120.0,8.881975184248867,40.5775,-85.8733333,2007,4,21,1,Tuesday,2000,Spring,0,Evening (18–24),Awesome red lights put on an other-worldly display in Converse&#44 Indiana&#44 and blew my mind.
2007-04-24 21:40:00,brentwood,ca,us,United States,circle,circle,300.0,5.0,5.707110264748875,37.9319444,-121.6947222,2007,4,21,1,Tuesday,2000,Spring,0,Evening (18–24),Bright Orange round object sighted in the Eastern Night sky moved south and dissappeared.
2007-04-24 22:00:00,south kingston,nh,us,United States,circle,circle,300.0,5.0,5.707110264748875,42.8805556,-71.0819444,2007,4,22,1,Tuesday,2000,Spring,0,Evening (18–24),bright&#44 pulsating object moves unlike conventional aircraft
2008-04-24 00:00:00,walton,ky,us,United States,diamond,other,480.0,8.0,6.175867270105761,38.8755556,-84.6102778,2008,4,0,3,Thursday,2000,Spring,0,Night (0–6),Diamond ship with intense lighting spotted by 6 people in a feild.
2008-04-24 03:00:00,coalinga,ca,us,United States,triangle,triangle,300.0,5.0,5.707110264748875,36.1397222,-120.3591667,2008,4,3,3,Thursday,2000,Spring,0,Night (0–6),Low flying unmarked craft flying crazy over freeway&#44 just short of Harris Ranch Airfield and hwy 198&#44 outside Coalinga
2008-04-24 03:15:00,casa grande,az,us,United States,triangle,triangle,30.0,0.5,3.4339872044851463,32.8794444,-111.7566667,2008,4,3,3,Thursday,2000,Spring,0,Night (0–6),Triangular distortion hovers and vanishes with pulse.
2008-04-24 03:15:00,lakeville,ma,us,United States,light,light,3.0,0.05,1.3862943611198906,41.8458333,-70.95,2008,4,3,3,Thursday,2000,Spring,0,Night (0–6),1 Unknown Light&#44 High Speed&#44 South to North&#44 Green White morphing light.
2008-04-24 06:05:00,melbourne,fl,us,United States,light,light,180.0,3.0,5.198497031265826,28.0833333,-80.6083333,2008,4,6,3,Thursday,2000,Spring,0,Morning (6–12),Pre dawn with clear moon lite sky&#44 three bright lights appeared quickly and vanished just as quick&#44 but all were of the same appearanc
2008-04-24 14:00:00,stanwood,wa,us,United States,other,other,300.0,5.0,5.707110264748875,48.2413889,-122.3694444,2008,4,14,3,Thursday,2000,Spring,0,Afternoon (12–18),Hexagon image with 4 protruding spikes
2008-04-24 14:15:00,jacksonville,fl,us,United States,oval,oval,20.0,0.3333333333333333,3.044522437723423,30.3319444,-81.6558333,2008,4,14,3,Thursday,2000,Spring,0,Afternoon (12–18),My friend and I looked at each other and said&#44 &#8220;What just happened?&#8221;
2008-04-24 14:30:00,tucson,az,us,United States,light,light,3600.0,60.0,8.188966863648876,32.2216667,-110.9258333,2008,4,14,3,Thursday,2000,Spring,0,Afternoon (12–18),Star in broad daylight
2008-04-24 16:45:00,acton,ca,us,United States,unknown,unknown,15.0,0.25,2.772588722239781,34.47,-118.1958333,2008,4,16,3,Thursday,2000,Spring,0,Afternoon (12–18),Bad weather and overcast skies make a great place to test  they&#39re new toys
2008-04-24 17:05:00,lake charles,la,us,United States,other,other,2.0,0.03333333333333333,1.0986122886681098,30.2263889,-93.2172222,2008,4,17,3,Thursday,2000,Spring,0,Afternoon (12–18),long narrow silver rod seen
2008-04-24 19:49:00,thornwood,ny,us,United States,light,light,10.0,0.16666666666666666,2.3978952727983707,41.1233333,-73.7794444,2008,4,19,3,Thursday,2000,Spring,0,Evening (18–24),Bright flickering light up in sky. Looked down&#44 looked back&#44 gone.
2008-04-24 20:15:00,irvine,ca,us,United States,circle,circle,300.0,5.0,5.707110264748875,33.6694444,-117.8222222,2008,4,20,3,Thursday,2000,Spring,0,Evening (18–24),Dark circular object surrounded by white/bluish tinted lights.
2008-04-24 21:10:00,spring creek,nv,us,United States,rectangle,other,3.0,0.05,1.3862943611198906,40.7266667,-115.585,2008,4,21,3,Thursday,2000,Spring,0,Evening (18–24),Large lime-green luminescent rectangle&#44 lights moving within it&#44   in the southeastern sky at 9:10pm Pacific Time.
2008-04-24 21:30:00,north myrtle beach,sc,us,United States,sphere,sphere,3.0,0.05,1.3862943611198906,33.8158333,-78.6802778,2008,4,21,3,Thursday,2000,Spring,0,Evening (18–24),Orange orbs over atlantic - North Myrtle Beach
2008-04-24 22:00:00,hernando,fl,us,United States,other,other,300.0,5.0,5.707110264748875,28.8997222,-82.3747222,2008,4,22,3,Thursday,2000,Spring,0,Evening (18–24),THREE VERTICAL CIRCLES WITH TRIANGLE SEEN
2008-04-24 22:45:00,eldersburg/randallstown,md,unknown,Unknown,other,other,60.0,1.0,4.110873864173311,39.367328,-76.795252,2008,4,22,3,Thursday,2000,Spring,0,Evening (18–24),Two Star-Like Craft Hover Over Randallstown/ Eldersburg Area&#44 Dim down simultaneously and leave.
2009-04-24 00:12:00,richmond,vt,us,United States,light,light,600.0,10.0,6.398594934535208,44.4052778,-72.9933333,2009,4,0,4,Friday,2000,Spring,0,Night (0–6),First 2&#44 then 3 bright lights in the sky; lights eventually disappeared
2009-04-24 02:20:00,gainesville,fl,us,United States,triangle,triangle,20.0,0.3333333333333333,3.044522437723423,29.6513889,-82.325,2009,4,2,4,Friday,2000,Spring,0,Night (0–6),odd triangle shaped craft&#44 flying low and slow&#44 had dim red lights.
2009-04-24 04:14:00,kent,wa,us,United States,sphere,sphere,30.0,0.5,3.4339872044851463,47.3811111,-122.2336111,2009,4,4,4,Friday,2000,Spring,0,Night (0–6),loud orange ufo buzzes kent&#44 wa. again
2009-04-24 04:58:00,portland,me,us,United States,sphere,sphere,120.0,2.0,4.795790545596741,43.6613889,-70.2558333,2009,4,4,4,Friday,2000,Spring,0,Night (0–6),Simple truth as seen. (aircraft in vicinty whcih allowed me reference&#44 but none chasing)
2009-04-24 06:30:00,hartwell,ga,us,United States,oval,oval,600.0,10.0,6.398594934535208,34.3527778,-82.9322222,2009,4,6,4,Friday,2000,Spring,0,Morning (6–12),never seen anything like it.
2009-04-24 10:30:00,fox river grove,il,us,United States,triangle,triangle,180.0,3.0,5.198497031265826,42.2008333,-88.2144444,2009,4,10,4,Friday,2000,Spring,0,Morning (6–12),3 large lights in a large triangle pattern
2009-04-24 11:53:00,huntsville (canada),on,ca,Canada,egg,other,300.0,5.0,5.707110264748875,45.333333,-79.216667,2009,4,11,4,Friday,2000,Spring,0,Morning (6–12),((HOAX))  UFO Sighting :)
2009-04-24 17:45:00,arlington,va,us,United States,sphere,sphere,3600.0,60.0,8.188966863648876,38.8902778,-77.0844444,2009,4,17,4,Friday,2000,Spring,0,Afternoon (12–18),Sphere that jolted&#44 changed shape and color.
2009-04-24 18:00:00,glendale,az,us,United States,triangle,triangle,600.0,10.0,6.398594934535208,33.5386111,-112.1852778,2009,4,18,4,Friday,2000,Spring,0,Evening (18–24),silent triangle craft in North Phoenix
2009-04-24 19:00:00,ottawa (canada),on,ca,Canada,disk,disk,60.0,1.0,4.110873864173311,45.416667,-75.7,2009,4,19,4,Friday,2000,Spring,0,Evening (18–24),Shiny shape suspended  in sky not moving
2009-04-24 20:00:00,wading river,ny,us,United States,formation,formation,120.0,2.0,4.795790545596741,40.9502778,-72.8430556,2009,4,20,4,Friday,2000,Spring,0,Evening (18–24),Not a UFO&#44 but very strange...
2009-04-24 21:00:00,mirabel (canada),qc,ca,Canada,unknown,unknown,15.0,0.25,2.772588722239781,45.65,-74.1,2009,4,21,4,Friday,2000,Spring,0,Evening (18–24),While looking up at the stars I noticed what I thought was a satelite. It seemed to be light orange and going a little too fast for a s
2009-04-24 21:25:00,san francisco,ca,us,United States,flash,other,420.0,7.0,6.042632833682381,37.775,-122.4183333,2009,4,21,4,Friday,2000,Spring,0,Evening (18–24),UFO sighting around the SF bay area.
